timestamp,device_id,state,cpu_load,memory_usage,temperature,battery,network_latency,fault_type,anomaly
2026-09-20 11:28:08,DT-001,NORMAL,30.47,42.57,40.3,99.27,15.69,NORMAL,0
2026-09-20 11:28:09,DT-001,NORMAL,28.98,41.42,40.07,99.27,17.41,NORMAL,0
2026-09-20 11:28:10,DT-001,NORMAL,30.09,40.53,40.54,99.27,15.47,NORMAL,0
2026-09-20 11:28:11,DT-001,NORMAL,31.6,40.33,40.51,99.26,14.93,NORMAL,0
2026-09-20 11:28:12,DT-001,NORMAL,33.47,38.53,39.76,99.26,14.06,NORMAL,0
2026-09-20 11:28:13,DT-001,NORMAL,32.77,37.21,39.34,99.25,16.29,NORMAL,0
2026-09-20 11:28:14,DT-001,NORMAL,30.12,38.3,39.46,99.24,14.43,NORMAL,0
2026-09-20 11:28:15,DT-001,NORMAL,27.86,37.0,38.89,99.24,14.88,NORMAL,0
2026-09-20 11:28:16,DT-001,NORMAL,28.78,38.9,38.3,99.23,13.11,NORMAL,0
2026-09-20 11:28:17,DT-001,NORMAL,26.45,39.63,38.66,99.23,12.73,NORMAL,0
2026-09-20 11:28:18,DT-001,NORMAL,26.56,38.06,39.0,99.22,10.77,NORMAL,0
2026-09-20 11:28:19,DT-001,NORMAL,28.64,38.81,38.73,99.21,9.38,NORMAL,0
2026-09-20 11:28:20,DT-001,NORMAL,27.04,39.81,38.15,99.21,8.74,NORMAL,0
2026-09-20 11:28:21,DT-001,NORMAL,29.82,39.58,38.1,99.21,12.26,NORMAL,0
2026-09-20 11:28:22,DT-001,NORMAL,27.24,39.0,38.77,99.21,14.33,NORMAL,0
2026-09-20 11:28:23,DT-001,NORMAL,29.07,37.4,38.76,99.21,13.9,NORMAL,0
2026-09-20 11:28:24,DT-001,NORMAL,30.45,37.9,38.19,99.2,13.98,NORMAL,0
2026-09-20 11:28:25,DT-001,NORMAL,28.82,38.97,37.85,99.19,12.62,NORMAL,0
2026-09-20 11:28:26,DT-001,NORMAL,31.59,38.11,38.76,99.19,14.25,NORMAL,0
2026-09-20 11:28:27,DT-001,NORMAL,30.77,38.86,38.3,99.19,15.44,NORMAL,0
2026-09-20 11:28:28,DT-001,NORMAL,28.4,39.9,38.12,99.18,14.4,NORMAL,0
2026-09-20 11:28:29,DT-001,NORMAL,27.09,38.74,37.85,99.18,17.51,NORMAL,0
2026-09-20 11:28:30,DT-001,NORMAL,25.54,39.7,37.71,99.17,17.29,NORMAL,0
2026-09-20 11:28:31,DT-001,NORMAL,23.96,39.03,37.94,99.17,19.2,NORMAL,0
2026-09-20 11:28:32,DT-001,NORMAL,24.18,37.34,37.8,99.16,18.9,NORMAL,0
2026-09-20 11:28:33,DT-001,NORMAL,26.09,38.44,38.14,99.16,18.67,NORMAL,0
2026-09-20 11:28:34,DT-001,NORMAL,27.4,39.04,38.86,99.16,19.68,NORMAL,0
2026-09-20 11:28:35,DT-001,NORMAL,28.33,37.98,38.93,99.15,19.2,NORMAL,0
2026-09-20 11:28:36,DT-001,NORMAL,27.61,37.02,38.87,99.14,18.58,NORMAL,0
2026-09-20 11:28:37,DT-001,NORMAL,29.72,36.48,39.36,99.14,16.87,NORMAL,0
2026-09-20 11:28:38,DT-001,NORMAL,31.76,36.87,39.6,99.14,16.11,NORMAL,0
2026-09-20 11:28:39,DT-001,NORMAL,33.11,36.71,39.28,99.13,17.56,NORMAL,0
2026-09-20 11:28:40,DT-001,NORMAL,34.84,38.04,40.0,99.12,17.23,NORMAL,0
2026-09-20 11:28:41,DT-001,NORMAL,35.26,37.65,40.09,99.11,18.59,NORMAL,0
2026-09-20 11:28:42,DT-001,NORMAL,36.15,39.26,40.19,99.1,20.07,NORMAL,0
2026-09-20 11:28:43,DT-001,NORMAL,33.93,40.81,40.54,99.1,22.35,NORMAL,0
2026-09-20 11:28:44,DT-001,NORMAL,31.39,40.64,39.99,99.09,22.9,NORMAL,0
2026-09-20 11:28:45,DT-001,NORMAL,33.69,41.46,40.06,99.09,21.37,NORMAL,0
2026-09-20 11:28:46,DT-001,NORMAL,32.17,41.49,40.05,99.09,22.15,NORMAL,0
2026-09-20 11:28:47,DT-001,FAULT,94.13,40.07,42.92,99.08,20.51,HIGH_CPU,1
2026-09-20 11:28:48,DT-001,FAULT,99.2,40.63,43.67,99.08,18.97,HIGH_CPU,1
2026-09-20 11:28:49,DT-001,FAULT,88.67,41.58,45.52,99.07,16.85,HIGH_CPU,1
2026-09-20 11:28:50,DT-001,FAULT,96.6,40.09,47.22,99.06,18.65,HIGH_CPU,1
2026-09-20 11:28:51,DT-001,FAULT,85.29,40.49,49.75,99.06,20.97,HIGH_CPU,1
2026-09-20 11:28:52,DT-001,FAULT,89.28,39.63,50.92,99.05,18.83,HIGH_CPU,1
2026-09-20 11:28:53,DT-001,FAULT,89.17,38.94,51.51,99.05,17.99,HIGH_CPU,1
2026-09-20 11:28:54,DT-001,FAULT,96.26,40.24,51.28,99.04,17.1,HIGH_CPU,1
2026-09-20 11:28:55,DT-001,FAULT,97.1,40.57,52.36,99.03,17.85,HIGH_CPU,1
2026-09-20 11:28:56,DT-001,FAULT,86.2,39.49,53.92,99.03,19.93,HIGH_CPU,1
2026-09-20 11:28:57,DT-001,FAULT,86.33,39.23,54.94,99.02,20.3,HIGH_CPU,1
2026-09-20 11:28:58,DT-001,FAULT,88.31,37.6,54.93,99.02,18.75,HIGH_CPU,1
2026-09-20 11:28:59,DT-001,FAULT,86.7,37.44,55.51,99.01,19.26,HIGH_CPU,1
2026-09-20 11:29:00,DT-001,FAULT,87.92,38.06,55.76,99.01,20.71,HIGH_CPU,1
2026-09-20 11:29:01,DT-001,FAULT,97.0,37.23,57.7,99.01,20.54,HIGH_CPU,1
2026-09-20 11:29:02,DT-001,FAULT,95.37,38.57,56.79,99.0,20.73,HIGH_CPU,1
2026-09-20 11:29:03,DT-001,FAULT,99.91,37.17,57.83,98.99,18.16,HIGH_CPU,1
2026-09-20 11:29:04,DT-001,NORMAL,92.38,39.16,56.16,98.98,19.23,NORMAL,0
2026-09-20 11:29:05,DT-001,NORMAL,83.58,40.5,54.77,98.98,21.43,NORMAL,0
2026-09-20 11:29:06,DT-001,NORMAL,78.38,41.64,53.18,98.97,19.23,NORMAL,0
2026-09-20 11:29:07,DT-001,NORMAL,76.24,42.37,51.24,98.97,16.82,NORMAL,0
2026-09-20 11:29:08,DT-001,NORMAL,69.57,43.38,49.69,98.96,18.45,NORMAL,0
2026-09-20 11:29:09,DT-001,NORMAL,65.9,44.44,49.43,98.96,16.97,NORMAL,0
2026-09-20 11:29:10,DT-001,NORMAL,63.37,44.23,48.74,98.95,19.64,NORMAL,0
2026-09-20 11:29:11,DT-001,NORMAL,58.44,43.96,47.23,98.95,19.58,NORMAL,0
2026-09-20 11:29:12,DT-001,NORMAL,57.67,44.61,45.95,98.94,21.14,NORMAL,0
2026-09-20 11:29:13,DT-001,NORMAL,55.88,45.69,45.81,98.93,19.97,NORMAL,0
2026-09-20 11:29:14,DT-001,NORMAL,55.28,43.9,45.86,98.93,20.81,NORMAL,0
2026-09-20 11:29:15,DT-001,NORMAL,50.7,44.73,45.21,98.92,19.74,NORMAL,0
2026-09-20 11:29:16,DT-001,NORMAL,50.97,42.73,45.31,98.92,19.42,NORMAL,0
2026-09-20 11:29:17,DT-001,NORMAL,48.16,42.03,45.3,98.92,17.17,NORMAL,0
2026-09-20 11:29:18,DT-001,NORMAL,48.85,40.16,44.96,98.91,19.99,NORMAL,0
2026-09-20 11:29:19,DT-001,NORMAL,46.31,41.16,45.19,98.91,20.76,NORMAL,0
2026-09-20 11:29:20,DT-001,NORMAL,43.51,39.42,44.97,98.91,19.79,NORMAL,0
2026-09-20 11:29:21,DT-001,NORMAL,41.68,40.06,45.14,98.91,17.47,NORMAL,0
2026-09-20 11:29:22,DT-001,NORMAL,42.21,39.47,45.35,98.91,18.57,NORMAL,0
2026-09-20 11:29:23,DT-001,NORMAL,43.11,37.73,45.0,98.9,19.9,NORMAL,0
2026-09-20 11:29:24,DT-001,NORMAL,42.92,38.26,44.64,98.9,20.02,NORMAL,0
2026-09-20 11:29:25,DT-001,NORMAL,40.87,38.04,43.87,98.89,22.45,NORMAL,0
2026-09-20 11:29:26,DT-001,NORMAL,37.4,37.76,43.61,98.89,23.45,NORMAL,0
2026-09-20 11:29:27,DT-001,NORMAL,35.84,38.58,43.11,98.88,24.61,NORMAL,0
2026-09-20 11:29:28,DT-001,NORMAL,33.34,40.48,42.72,98.87,23.91,NORMAL,0
2026-09-20 11:29:29,DT-001,NORMAL,31.02,40.99,42.31,98.87,22.88,NORMAL,0
2026-09-20 11:29:30,DT-001,FAULT,85.08,42.18,44.94,98.87,24.42,HIGH_CPU,1
2026-09-20 11:29:31,DT-001,FAULT,95.51,43.6,46.22,98.87,21.5,HIGH_CPU,1
2026-09-20 11:29:32,DT-001,FAULT,91.14,44.6,47.08,98.86,23.04,HIGH_CPU,1
2026-09-20 11:29:33,DT-001,FAULT,87.11,45.9,48.76,98.86,20.77,HIGH_CPU,1
2026-09-20 11:29:34,DT-001,FAULT,87.42,45.31,48.78,98.86,22.27,HIGH_CPU,1
2026-09-20 11:29:35,DT-001,FAULT,92.07,43.63,50.72,98.86,22.24,HIGH_CPU,1
2026-09-20 11:29:36,DT-001,NORMAL,85.09,43.65,49.78,98.86,20.79,NORMAL,0
2026-09-20 11:29:37,DT-001,NORMAL,80.94,42.45,48.96,98.85,20.02,NORMAL,0
2026-09-20 11:29:38,DT-001,NORMAL,76.95,43.78,47.84,98.85,21.93,NORMAL,0
2026-09-20 11:29:39,DT-001,NORMAL,70.6,45.08,47.69,98.84,19.92,NORMAL,0
2026-09-20 11:29:40,DT-001,NORMAL,67.04,46.1,46.22,98.84,18.79,NORMAL,0
2026-09-20 11:29:41,DT-001,NORMAL,65.69,44.98,45.58,98.83,19.45,NORMAL,0
2026-09-20 11:29:42,DT-001,NORMAL,60.72,43.14,45.08,98.82,16.93,NORMAL,0
2026-09-20 11:29:43,DT-001,NORMAL,58.31,44.3,44.88,98.81,16.17,NORMAL,0
2026-09-20 11:29:44,DT-001,NORMAL,57.48,42.53,44.77,98.81,14.37,NORMAL,0
2026-09-20 11:29:45,DT-001,NORMAL,53.59,42.48,44.72,98.8,17.0,NORMAL,0
2026-09-20 11:29:46,DT-001,NORMAL,48.73,40.73,44.26,98.8,17.9,NORMAL,0
2026-09-20 11:29:47,DT-001,FAULT,46.84,88.41,45.38,98.79,19.04,HIGH_MEMORY,1
2026-09-20 11:29:48,DT-001,FAULT,46.63,98.57,45.43,98.78,19.79,HIGH_MEMORY,1
2026-09-20 11:29:49,DT-001,FAULT,47.3,89.78,46.35,98.78,20.22,HIGH_MEMORY,1
2026-09-20 11:29:50,DT-001,FAULT,44.61,95.47,46.23,98.77,20.59,HIGH_MEMORY,1
2026-09-20 11:29:51,DT-001,FAULT,44.55,99.47,47.53,98.77,20.09,HIGH_MEMORY,1
2026-09-20 11:29:52,DT-001,FAULT,40.66,91.44,48.41,98.77,21.71,HIGH_MEMORY,1
2026-09-20 11:29:53,DT-001,FAULT,40.83,89.1,48.62,98.76,21.28,HIGH_MEMORY,1
2026-09-20 11:29:54,DT-001,FAULT,37.28,91.27,48.59,98.76,23.46,HIGH_MEMORY,1
2026-09-20 11:29:55,DT-001,FAULT,35.46,92.68,47.88,98.76,23.84,HIGH_MEMORY,1
2026-09-20 11:29:56,DT-001,FAULT,36.12,89.04,47.8,98.75,22.9,HIGH_MEMORY,1
2026-09-20 11:29:57,DT-001,FAULT,37.33,92.97,48.07,98.74,24.3,HIGH_MEMORY,1
2026-09-20 11:29:58,DT-001,FAULT,35.2,96.5,47.81,98.74,23.93,HIGH_MEMORY,1
2026-09-20 11:29:59,DT-001,FAULT,34.43,98.1,47.87,98.74,22.17,HIGH_MEMORY,1
2026-09-20 11:30:00,DT-001,FAULT,33.06,85.43,47.79,98.73,22.41,HIGH_MEMORY,1
2026-09-20 11:30:01,DT-001,FAULT,32.74,85.92,48.3,98.73,21.46,HIGH_MEMORY,1
2026-09-20 11:30:02,DT-001,FAULT,30.92,90.38,49.54,98.72,21.86,HIGH_MEMORY,1
2026-09-20 11:30:03,DT-001,NORMAL,29.87,85.48,49.04,98.72,20.19,NORMAL,0
2026-09-20 11:30:04,DT-001,NORMAL,32.1,79.64,48.04,98.72,22.23,NORMAL,0
2026-09-20 11:30:05,DT-001,NORMAL,29.68,74.44,47.21,98.71,22.55,NORMAL,0
2026-09-20 11:30:06,DT-001,NORMAL,27.16,69.51,46.44,98.7,20.55,NORMAL,0
2026-09-20 11:30:07,DT-001,NORMAL,28.44,66.88,46.37,98.69,18.93,NORMAL,0
2026-09-20 11:30:08,DT-001,NORMAL,30.4,63.82,46.44,98.68,20.4,NORMAL,0
2026-09-20 11:30:09,DT-001,NORMAL,28.31,60.47,45.3,98.68,20.53,NORMAL,0
2026-09-20 11:30:10,DT-001,NORMAL,27.72,57.29,44.11,98.68,20.93,NORMAL,0
2026-09-20 11:30:11,DT-001,NORMAL,26.54,54.64,43.52,98.68,21.4,NORMAL,0
2026-09-20 11:30:12,DT-001,NORMAL,24.52,51.58,42.48,98.67,22.06,NORMAL,0
2026-09-20 11:30:13,DT-001,NORMAL,24.4,49.29,42.0,98.67,22.81,NORMAL,0
2026-09-20 11:30:14,DT-001,NORMAL,22.61,49.22,41.59,98.66,19.84,NORMAL,0
2026-09-20 11:30:15,DT-001,NORMAL,26.03,49.42,40.92,98.66,21.45,NORMAL,0
2026-09-20 11:30:16,DT-001,NORMAL,28.07,47.46,41.18,98.66,20.68,NORMAL,0
2026-09-20 11:30:17,DT-001,NORMAL,28.08,47.73,41.44,98.66,19.95,NORMAL,0
2026-09-20 11:30:18,DT-001,NORMAL,27.12,46.04,40.6,98.65,20.57,NORMAL,0
2026-09-20 11:30:19,DT-001,NORMAL,26.62,46.08,40.83,98.65,18.25,NORMAL,0
2026-09-20 11:30:20,DT-001,NORMAL,26.95,47.16,41.05,98.65,17.59,NORMAL,0
2026-09-20 11:30:21,DT-001,NORMAL,28.05,47.38,40.32,98.65,18.23,NORMAL,0
2026-09-20 11:30:22,DT-001,NORMAL,29.98,47.17,40.25,98.64,19.29,NORMAL,0
2026-09-20 11:30:23,DT-001,NORMAL,30.66,45.22,39.86,98.64,18.77,NORMAL,0
2026-09-20 11:30:24,DT-001,NORMAL,31.56,44.48,39.71,98.63,19.61,NORMAL,0
2026-09-20 11:30:25,DT-001,NORMAL,30.04,42.78,40.01,98.63,18.87,NORMAL,0
2026-09-20 11:30:26,DT-001,NORMAL,32.03,42.06,40.2,98.62,19.78,NORMAL,0
2026-09-20 11:30:27,DT-001,NORMAL,30.31,41.85,39.58,98.61,20.37,NORMAL,0
2026-09-20 11:30:28,DT-001,NORMAL,27.8,43.25,39.26,98.6,21.81,NORMAL,0
2026-09-20 11:30:29,DT-001,NORMAL,29.38,43.15,39.61,98.6,22.72,NORMAL,0
2026-09-20 11:30:30,DT-001,NORMAL,27.52,42.61,39.8,98.59,24.35,NORMAL,0
2026-09-20 11:30:31,DT-001,NORMAL,26.19,44.05,40.18,98.58,22.61,NORMAL,0
2026-09-20 11:30:32,DT-001,NORMAL,26.86,44.73,40.16,98.58,20.03,NORMAL,0
2026-09-20 11:30:33,DT-001,NORMAL,29.31,45.76,39.62,98.58,21.54,NORMAL,0
2026-09-20 11:30:34,DT-001,NORMAL,26.85,44.78,39.45,98.57,20.8,NORMAL,0
2026-09-20 11:30:35,DT-001,NORMAL,26.86,45.36,39.1,98.56,18.37,NORMAL,0
2026-09-20 11:30:36,DT-001,NORMAL,25.47,44.03,39.83,98.56,20.19,NORMAL,0
2026-09-20 11:30:37,DT-001,NORMAL,28.35,43.14,39.69,98.55,19.56,NORMAL,0
2026-09-20 11:30:38,DT-001,NORMAL,28.03,42.93,39.74,98.55,17.76,NORMAL,0
2026-09-20 11:30:39,DT-001,NORMAL,29.86,41.88,39.57,98.55,16.94,NORMAL,0
2026-09-20 11:30:40,DT-001,NORMAL,28.88,43.34,39.73,98.54,16.81,NORMAL,0
2026-09-20 11:30:41,DT-001,NORMAL,31.3,44.3,39.24,98.53,19.11,NORMAL,0
2026-09-20 11:30:42,DT-001,NORMAL,32.53,45.22,39.62,98.53,21.6,NORMAL,0
2026-09-20 11:30:43,DT-001,NORMAL,33.37,45.11,39.78,98.52,22.44,NORMAL,0
2026-09-20 11:30:44,DT-001,NORMAL,31.08,43.27,39.24,98.52,23.72,NORMAL,0
2026-09-20 11:30:45,DT-001,NORMAL,28.29,41.67,38.88,98.51,23.14,NORMAL,0
2026-09-20 11:30:46,DT-001,NORMAL,29.49,42.78,39.23,98.5,21.67,NORMAL,0
2026-09-20 11:30:47,DT-001,NORMAL,29.5,42.75,39.83,98.5,19.43,NORMAL,0
2026-09-20 11:30:48,DT-001,NORMAL,30.62,40.86,39.16,98.5,20.09,NORMAL,0
2026-09-20 11:30:49,DT-001,NORMAL,29.44,40.97,39.73,98.49,22.5,NORMAL,0
2026-09-20 11:30:50,DT-001,NORMAL,27.84,41.4,40.31,98.48,24.55,NORMAL,0
2026-09-20 11:30:51,DT-001,NORMAL,26.81,39.69,40.89,98.48,25.53,NORMAL,0
2026-09-20 11:30:52,DT-001,NORMAL,26.56,39.38,40.39,98.48,26.94,NORMAL,0
2026-09-20 11:30:53,DT-001,NORMAL,27.02,38.37,39.8,98.47,28.31,NORMAL,0
2026-09-20 11:30:54,DT-001,NORMAL,24.76,40.15,39.17,98.46,28.43,NORMAL,0
2026-09-20 11:30:55,DT-001,NORMAL,27.54,38.79,39.71,98.45,29.59,NORMAL,0
2026-09-20 11:30:56,DT-001,NORMAL,30.45,37.87,40.24,98.44,27.98,NORMAL,0
2026-09-20 11:30:57,DT-001,NORMAL,30.46,39.67,40.49,98.44,27.18,NORMAL,0
2026-09-20 11:30:58,DT-001,NORMAL,28.17,38.64,39.73,98.44,27.42,NORMAL,0
2026-09-20 11:30:59,DT-001,NORMAL,27.2,38.55,40.36,98.43,27.01,NORMAL,0
2026-09-20 11:31:00,DT-001,NORMAL,27.05,38.94,40.81,98.43,24.63,NORMAL,0
2026-09-20 11:31:01,DT-001,NORMAL,26.64,40.36,41.31,98.42,23.48,NORMAL,0
2026-09-20 11:31:02,DT-001,NORMAL,29.51,41.68,40.57,98.41,22.01,NORMAL,0
2026-09-20 11:31:03,DT-001,NORMAL,28.72,42.95,40.83,98.41,22.58,NORMAL,0
2026-09-20 11:31:04,DT-001,NORMAL,26.41,44.28,41.08,98.4,23.71,NORMAL,0
2026-09-20 11:31:05,DT-001,NORMAL,25.61,44.35,40.34,98.4,21.95,NORMAL,0
2026-09-20 11:31:06,DT-001,NORMAL,25.43,43.95,39.7,98.4,20.83,NORMAL,0
2026-09-20 11:31:07,DT-001,NORMAL,26.72,42.74,39.94,98.39,20.52,NORMAL,0
2026-09-20 11:31:08,DT-001,NORMAL,24.62,40.82,40.14,98.39,19.95,NORMAL,0
2026-09-20 11:31:09,DT-001,NORMAL,24.52,40.55,40.11,98.38,20.22,NORMAL,0
2026-09-20 11:31:10,DT-001,NORMAL,27.56,40.88,39.6,98.38,22.42,NORMAL,0
2026-09-20 11:31:11,DT-001,NORMAL,29.95,40.89,39.73,98.37,22.09,NORMAL,0
2026-09-20 11:31:12,DT-001,NORMAL,27.76,40.32,40.37,98.37,23.5,NORMAL,0
2026-09-20 11:31:13,DT-001,NORMAL,25.89,40.53,40.29,98.36,22.81,NORMAL,0
2026-09-20 11:31:14,DT-001,NORMAL,27.45,39.41,39.83,98.35,22.41,NORMAL,0
2026-09-20 11:31:15,DT-001,NORMAL,26.74,37.77,40.52,98.35,21.49,NORMAL,0
2026-09-20 11:31:16,DT-001,NORMAL,27.84,36.43,40.25,98.35,22.45,NORMAL,0
2026-09-20 11:31:17,DT-001,NORMAL,26.69,38.42,40.93,98.34,22.71,NORMAL,0
2026-09-20 11:31:18,DT-001,NORMAL,25.2,37.35,40.69,98.34,22.27,NORMAL,0
2026-09-20 11:31:19,DT-001,NORMAL,25.59,37.83,40.0,98.34,23.74,NORMAL,0
2026-09-20 11:31:20,DT-001,NORMAL,25.64,37.99,40.53,98.34,25.39,NORMAL,0
2026-09-20 11:31:21,DT-001,NORMAL,24.19,38.25,40.05,98.33,24.64,NORMAL,0
2026-09-20 11:31:22,DT-001,NORMAL,24.15,38.75,40.49,98.32,23.19,NORMAL,0
2026-09-20 11:31:23,DT-001,NORMAL,26.41,39.64,39.96,98.32,22.97,NORMAL,0
2026-09-20 11:31:24,DT-001,NORMAL,26.37,41.36,39.25,98.32,24.39,NORMAL,0
2026-09-20 11:31:25,DT-001,NORMAL,24.08,42.72,39.94,98.32,25.15,NORMAL,0
2026-09-20 11:31:26,DT-001,FAULT,24.97,43.22,39.46,98.31,293.23,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:27,DT-001,FAULT,26.81,43.82,38.97,98.3,241.23,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:28,DT-001,FAULT,28.17,43.37,39.08,98.3,348.96,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:29,DT-001,FAULT,25.7,44.5,38.66,98.3,445.87,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:30,DT-001,FAULT,24.19,43.31,38.49,98.3,139.7,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:31,DT-001,FAULT,26.06,42.92,39.11,98.29,155.7,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:32,DT-001,FAULT,27.1,44.17,39.5,98.29,340.26,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:33,DT-001,FAULT,28.09,42.34,39.36,98.28,271.53,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:34,DT-001,FAULT,29.74,41.77,38.76,98.27,319.13,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:35,DT-001,FAULT,28.33,40.83,38.55,98.27,177.89,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:36,DT-001,FAULT,30.86,41.97,39.33,98.26,390.81,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:37,DT-001,FAULT,29.13,41.62,38.97,98.26,153.53,HIGH_NETWORK_LATENCY,1
2026-09-20 11:31:38,DT-001,NORMAL,27.91,43.21,39.36,98.25,139.43,NORMAL,0
2026-09-20 11:31:39,DT-001,NORMAL,29.05,42.6,39.81,98.25,129.05,NORMAL,0
2026-09-20 11:31:40,DT-001,NORMAL,26.89,43.94,39.16,98.24,115.68,NORMAL,0
2026-09-20 11:31:41,DT-001,NORMAL,28.98,42.29,38.54,98.24,104.14,NORMAL,0
2026-09-20 11:31:42,DT-001,NORMAL,29.47,41.02,38.34,98.23,94.84,NORMAL,0
2026-09-20 11:31:43,DT-001,NORMAL,29.82,42.19,38.1,98.23,87.36,NORMAL,0
2026-09-20 11:31:44,DT-001,NORMAL,29.8,40.49,37.84,98.23,80.1,NORMAL,0
2026-09-20 11:31:45,DT-001,NORMAL,31.54,40.03,38.73,98.22,76.38,NORMAL,0
2026-09-20 11:31:46,DT-001,NORMAL,30.77,39.24,39.34,98.21,68.17,NORMAL,0
2026-09-20 11:31:47,DT-001,NORMAL,33.09,40.94,39.68,98.2,62.85,NORMAL,0
2026-09-20 11:31:48,DT-001,NORMAL,34.28,39.56,39.56,98.2,60.5,NORMAL,0
2026-09-20 11:31:49,DT-001,NORMAL,32.05,40.39,39.85,98.2,53.96,NORMAL,0
2026-09-20 11:31:50,DT-001,NORMAL,33.9,40.99,39.35,98.19,51.45,NORMAL,0
2026-09-20 11:31:51,DT-001,NORMAL,34.41,40.44,38.72,98.19,45.74,NORMAL,0
2026-09-20 11:31:52,DT-001,NORMAL,32.78,41.57,38.84,98.19,45.62,NORMAL,0
2026-09-20 11:31:53,DT-001,NORMAL,30.11,41.93,39.28,98.18,42.08,NORMAL,0
2026-09-20 11:31:54,DT-001,NORMAL,30.94,40.72,39.49,98.17,42.02,NORMAL,0
2026-09-20 11:31:55,DT-001,NORMAL,28.63,39.06,39.86,98.17,39.96,NORMAL,0
2026-09-20 11:31:56,DT-001,NORMAL,27.33,39.34,39.91,98.16,39.63,NORMAL,0
2026-09-20 11:31:57,DT-001,NORMAL,29.35,41.09,39.45,98.15,40.09,NORMAL,0
2026-09-20 11:31:58,DT-001,NORMAL,31.85,39.41,39.57,98.14,39.47,NORMAL,0
2026-09-20 11:31:59,DT-001,NORMAL,29.24,40.33,38.96,98.14,36.01,NORMAL,0
2026-09-20 11:32:00,DT-001,NORMAL,28.91,39.37,38.95,98.14,36.66,NORMAL,0
2026-09-20 11:32:01,DT-001,FAULT,97.98,40.06,41.09,98.14,36.9,HIGH_CPU,1
2026-09-20 11:32:02,DT-001,FAULT,98.08,41.48,44.5,98.13,37.08,HIGH_CPU,1
2026-09-20 11:32:03,DT-001,FAULT,95.21,43.11,47.47,98.13,37.96,HIGH_CPU,1
2026-09-20 11:32:04,DT-001,FAULT,88.04,43.67,47.91,98.12,36.15,HIGH_CPU,1
2026-09-20 11:32:05,DT-001,FAULT,89.63,45.02,48.87,98.12,32.51,HIGH_CPU,1
2026-09-20 11:32:06,DT-001,FAULT,96.36,44.43,49.06,98.11,32.06,HIGH_CPU,1
2026-09-20 11:32:07,DT-001,FAULT,90.97,43.72,51.22,98.11,30.82,HIGH_CPU,1
2026-09-20 11:32:08,DT-001,FAULT,93.17,43.5,53.57,98.1,28.32,HIGH_CPU,1
2026-09-20 11:32:09,DT-001,FAULT,94.6,41.44,54.46,98.1,28.98,HIGH_CPU,1
2026-09-20 11:32:10,DT-001,NORMAL,88.64,40.16,52.92,98.1,29.86,NORMAL,0
2026-09-20 11:32:11,DT-001,NORMAL,83.15,40.82,51.55,98.09,31.31,NORMAL,0
2026-09-20 11:32:12,DT-001,NORMAL,76.89,39.61,51.0,98.09,32.29,NORMAL,0
2026-09-20 11:32:13,DT-001,NORMAL,72.79,39.52,50.01,98.08,30.08,NORMAL,0
2026-09-20 11:32:14,DT-001,NORMAL,66.54,39.0,48.98,98.08,28.71,NORMAL,0
2026-09-20 11:32:15,DT-001,NORMAL,64.7,38.67,47.4,98.07,30.07,NORMAL,0
2026-09-20 11:32:16,DT-001,NORMAL,62.54,37.09,45.98,98.07,30.2,NORMAL,0
2026-09-20 11:32:17,DT-001,NORMAL,57.26,37.17,45.95,98.06,28.26,NORMAL,0
2026-09-20 11:32:18,DT-001,NORMAL,52.85,35.9,45.82,98.06,29.86,NORMAL,0
2026-09-20 11:32:19,DT-001,NORMAL,50.01,37.4,45.28,98.05,29.67,NORMAL,0
2026-09-20 11:32:20,DT-001,NORMAL,46.97,37.4,44.12,98.05,30.18,NORMAL,0
2026-09-20 11:32:21,DT-001,FAULT,43.99,38.0,43.9,15.2,28.88,LOW_BATTERY,1
2026-09-20 11:32:22,DT-001,FAULT,42.54,38.7,44.22,14.16,28.76,LOW_BATTERY,1
2026-09-20 11:32:23,DT-001,FAULT,41.77,37.1,43.23,1.22,27.02,LOW_BATTERY,1
2026-09-20 11:32:24,DT-001,FAULT,41.37,37.0,43.08,13.82,24.54,LOW_BATTERY,1
2026-09-20 11:32:25,DT-001,FAULT,37.66,37.88,42.92,4.86,22.37,LOW_BATTERY,1
2026-09-20 11:32:26,DT-001,FAULT,35.21,38.47,43.09,3.86,19.51,LOW_BATTERY,1
2026-09-20 11:32:27,DT-001,FAULT,32.22,39.64,42.78,14.81,21.94,LOW_BATTERY,1
2026-09-20 11:32:28,DT-001,FAULT,33.54,41.13,42.72,14.68,20.45,LOW_BATTERY,1
2026-09-20 11:32:29,DT-001,FAULT,32.92,40.08,43.09,1.42,19.26,LOW_BATTERY,1
2026-09-20 11:32:30,DT-001,FAULT,34.3,40.05,43.19,5.71,20.1,LOW_BATTERY,1
